feature,family,lag,volume_normalized,target,horizon,target_kind,correlation,abs_correlation,n_samples
ES_minus_SPX_pct_240,ES_minus_SPX,240,False,ES_fwd_up_240,240,binary,0.007267593949679901,0.007267593949679901,1054177
SPX_pct_5,SPX,5,False,ES_fwd_ret_60,60,signed,-0.007264256443918973,0.007264256443918973,1198449
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_up_360,360,binary,0.0072214080998553995,0.0072214080998553995,1024508
ES_minus_SPX_pct_30,ES_minus_SPX,30,False,ES_fwd_up_12,12,binary,-0.007196578026319474,0.007196578026319474,1098319
ES_minus_SPX_pct_45,ES_minus_SPX,45,False,ES_fwd_up_12,12,binary,-0.007190238161217931,0.007190238161217931,1094611
SPY_minus_SPX_pct_180,SPY_minus_SPX,180,False,ES_fwd_up_120,120,binary,-0.007157647032151674,0.007157647032151674,1092367
SPX_pct_240,SPX,240,False,ES_fwd_up_12,12,binary,0.007145889140270592,0.007145889140270592,1046204
SPX_pct_8,SPX,8,False,ES_fwd_ret_180,180,signed,-0.007116111616118668,0.007116111616118668,1166100
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_120,120,binary,-0.007088508389151263,0.007088508389151263,1107713
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_ret_240,240,signed,0.007054592792179471,0.007054592792179471,1054710
SPX_pct_60,SPX,60,False,ES_fwd_up_60,60,binary,-0.007007147026141486,0.007007147026141486,1127991
SPX_pct_30,SPX,30,False,ES_fwd_up_60,60,binary,-0.006999492940687075,0.006999492940687075,1135617
ES_pct_5,ES,5,False,ES_fwd_ret_60,60,signed,-0.0069993280036333315,0.0069993280036333315,1198449
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_up_180,180,binary,-0.006990562736591588,0.006990562736591588,1104953
SPY_pct_5,SPY,5,False,ES_fwd_ret_60,60,signed,-0.006958812581522917,0.006958812581522917,1198449
SPX_pct_300,SPX,300,False,ES_fwd_up_12,12,binary,0.00691782817679352,0.00691782817679352,1031310
SPX_pct_360,SPX,360,False,ES_fwd_ret_12,12,signed,-0.0069124816065126845,0.0069124816065126845,1117708
SPX_pct_5,SPX,5,False,ES_fwd_up_60,60,binary,-0.006889175229691877,0.006889175229691877,1142007
SPY_pct_90,SPY,90,False,ES_fwd_up_180,180,binary,-0.006885424471921477,0.006885424471921477,1104953
ES_pct_360,ES,360,False,ES_fwd_ret_12,12,signed,-0.006883026876886849,0.006883026876886849,1117708
ES_pct_90,ES,90,False,ES_fwd_up_180,180,binary,-0.006868175650685677,0.006868175650685677,1104953
ES_pct_30,ES,30,False,ES_fwd_ret_12,12,signed,-0.006866322861573513,0.006866322861573513,1204498
SPX_pct_360_per_ESvol,SPX,360,True,ES_fwd_ret_120,120,signed,-0.006860341219172714,0.006860341219172714,1070237
SPY_pct_360,SPY,360,False,ES_fwd_ret_12,12,signed,-0.006806298996439284,0.006806298996439284,1117708
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_ret_240,240,signed,-0.006789032573619557,0.006789032573619557,1085789
SPY_pct_300,SPY,300,False,ES_fwd_up_12,12,binary,0.006782029061228412,0.006782029061228412,1031310
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_ret_60,60,signed,-0.006778448851743952,0.006778448851743952,1168204
ES_pct_12,ES,12,False,ES_fwd_ret_120,120,signed,-0.006773561376437524,0.006773561376437524,1180828
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_ret_240,240,signed,0.006769193791227245,0.006769193791227245,1054710
ES_pct_5,ES,5,False,ES_fwd_up_60,60,binary,-0.006767420816506521,0.006767420816506521,1142007
ES_pct_300,ES,300,False,ES_fwd_up_12,12,binary,0.0067167447864542465,0.0067167447864542465,1031310
SPY_pct_12,SPY,12,False,ES_fwd_ret_120,120,signed,-0.006698009495511248,0.006698009495511248,1180828
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_up_180,180,binary,-0.006691934245690439,0.006691934245690439,1104953
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_up_12,12,binary,-0.0066889564060472395,0.0066889564060472395,1090858
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_up_12,12,binary,-0.006680898086043507,0.006680898086043507,1094611
SPY_pct_240,SPY,240,False,ES_fwd_up_12,12,binary,0.006673912928947992,0.006673912928947992,1046204
SPY_pct_30,SPY,30,False,ES_fwd_ret_12,12,signed,-0.006673356030098185,0.006673356030098185,1204498
SPY_pct_5,SPY,5,False,ES_fwd_up_60,60,binary,-0.006666029050141793,0.006666029050141793,1142007
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_up_360,360,binary,0.006664640281596948,0.006664640281596948,993696
SPY_pct_240,SPY,240,False,ES_fwd_up_240,240,binary,0.006658259097769197,0.006658259097769197,1054177
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_up_360,360,binary,0.00665307274958382,0.00665307274958382,993696
ES_pct_240,ES,240,False,ES_fwd_up_240,240,binary,0.006646665263205825,0.006646665263205825,1054177
ES_pct_240,ES,240,False,ES_fwd_up_12,12,binary,0.006644213489514555,0.006644213489514555,1046204
ES_pct_45,ES,45,False,ES_fwd_up_60,60,binary,-0.0066146110529096405,0.0066146110529096405,1131801
SPY_pct_360_per_ESvol,SPY,360,True,ES_fwd_ret_120,120,signed,-0.006608007223758634,0.006608007223758634,1070237
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_up_60,60,binary,0.006596287763452785,0.006596287763452785,1066925
ES_pct_30,ES,30,False,ES_fwd_ret_360,360,signed,-0.00656164854449547,0.00656164854449547,1112974
SPY_minus_SPX_pct_180,SPY_minus_SPX,180,False,ES_fwd_up_12,12,binary,-0.006553187539075296,0.006553187539075296,1061080
ES_pct_30,ES,30,False,ES_fwd_up_12,12,binary,-0.006510726700418246,0.006510726700418246,1098319
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_up_120,120,binary,0.0065079299006521076,0.0065079299006521076,1061711
SPX_pct_20,SPX,20,False,ES_fwd_up_12,12,binary,-0.006506075040917661,0.006506075040917661,1100824
SPY_pct_45,SPY,45,False,ES_fwd_up_60,60,binary,-0.006505703645019169,0.006505703645019169,1131801
ES_pct_360_per_ESvol,ES,360,True,ES_fwd_ret_120,120,signed,-0.0064907210006333906,0.0064907210006333906,1070237
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_up_240,240,binary,0.006485743219968269,0.006485743219968269,1036618
SPY_pct_45,SPY,45,False,ES_fwd_up_120,120,binary,-0.006479854779675092,0.006479854779675092,1126880
SPY_minus_SPX_pct_240_per_ESvol,SPY_minus_SPX,240,True,ES_fwd_up_360,360,binary,0.006476400207273832,0.006476400207273832,1024508
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_ret_180,180,signed,-0.006474730095461164,0.006474730095461164,1101319
SPY_pct_30,SPY,30,False,ES_fwd_ret_360,360,signed,-0.006470307119647004,0.006470307119647004,1112974
ES_pct_45,ES,45,False,ES_fwd_up_120,120,binary,-0.006467199093906546,0.006467199093906546,1126880
ES_minus_SPX_pct_8,ES_minus_SPX,8,False,ES_fwd_up_12,12,binary,-0.0064563355091542245,0.0064563355091542245,1103842
SPX_pct_300,SPX,300,False,ES_fwd_ret_120,120,signed,-0.0064547349476639215,0.0064547349476639215,1105084
SPX_pct_12,SPX,12,False,ES_fwd_up_12,12,binary,-0.006440105286094539,0.006440105286094539,1102835
SPX_pct_240_per_ESvol,SPX,240,True,ES_fwd_ret_180,180,signed,-0.0064090097517386525,0.0064090097517386525,1085780
SPX_pct_30,SPX,30,False,ES_fwd_ret_360,360,signed,-0.006404677542971739,0.006404677542971739,1112974
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_ret_240,240,signed,-0.006402820175443346,0.006402820175443346,1085789
ES_pct_120,ES,120,False,ES_fwd_ret_12,12,signed,-0.006399148708306175,0.006399148708306175,1180828
SPX_pct_90_per_ESvol,SPX,90,True,ES_fwd_ret_360,360,signed,-0.006395915744212751,0.006395915744212751,1078051
SPX_pct_30,SPX,30,False,ES_fwd_ret_12,12,signed,-0.006387013061105133,0.006387013061105133,1204498
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_ret_120,120,signed,-0.00638643603094801,0.00638643603094801,1152424
SPY_minus_SPX_pct_45,SPY_minus_SPX,45,False,ES_fwd_ret_180,180,signed,-0.006381811259013029,0.006381811259013029,1156369
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_ret_180,180,signed,-0.006366148996436739,0.006366148996436739,1144534
ES_pct_45,ES,45,False,ES_fwd_ret_360,360,signed,-0.006359152081537954,0.006359152081537954,1109029
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_up_60,60,binary,-0.006310440449894503,0.006310440449894503,1097448
ES_pct_300,ES,300,False,ES_fwd_ret_120,120,signed,-0.0063079564498349375,0.0063079564498349375,1105084
SPY_pct_120,SPY,120,False,ES_fwd_ret_12,12,signed,-0.006298936588115719,0.006298936588115719,1180828
SPY_pct_45,SPY,45,False,ES_fwd_ret_360,360,signed,-0.006286146196435473,0.006286146196435473,1109029
SPY_pct_30,SPY,30,False,ES_fwd_up_12,12,binary,-0.006284141391110041,0.006284141391110041,1098319
SPX_pct_240_per_ESvol,SPX,240,True,ES_fwd_ret_120,120,signed,-0.006271886629191363,0.006271886629191363,1101317
SPX_pct_12,SPX,12,False,ES_fwd_ret_120,120,signed,-0.006267455081337327,0.006267455081337327,1180828
SPY_pct_300,SPY,300,False,ES_fwd_ret_120,120,signed,-0.006262345644694789,0.006262345644694789,1105084
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_ret_360,360,signed,0.006230415445181497,0.006230415445181497,1023662
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_up_12,12,binary,-0.0062053672816938,0.0062053672816938,1061080
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_ret_240,240,signed,0.006202757920721388,0.006202757920721388,1039170
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_ret_240,240,signed,-0.006200376511691611,0.006200376511691611,1085789
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_ret_180,180,signed,-0.006189356840221283,0.006189356840221283,1101319
ES_minus_SPX_pct_60,ES_minus_SPX,60,False,ES_fwd_ret_180,180,signed,-0.0061742298561139886,0.0061742298561139886,1152424
SPX_pct_45,SPX,45,False,ES_fwd_up_120,120,binary,-0.006143671627846058,0.006143671627846058,1126880
SPY_minus_SPX_pct_8,SPY_minus_SPX,8,False,ES_fwd_up_12,12,binary,-0.006136295557834073,0.006136295557834073,1103842
SPX_pct_90,SPX,90,False,ES_fwd_up_180,180,binary,-0.006134376040424777,0.006134376040424777,1104953
SPX_pct_240,SPX,240,False,ES_fwd_up_240,240,binary,0.006133249009164695,0.006133249009164695,1054177
ES_pct_5,ES,5,False,ES_fwd_ret_12,12,signed,-0.006131673498716915,0.006131673498716915,1211073
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_ret_240,240,signed,0.006130925968496504,0.006130925968496504,1073524
SPX_pct_45,SPX,45,False,ES_fwd_ret_360,360,signed,-0.006126602289917265,0.006126602289917265,1109029
SPX_pct_45,SPX,45,False,ES_fwd_up_60,60,binary,-0.006120009460509997,0.006120009460509997,1131801
SPY_pct_8,SPY,8,False,ES_fwd_up_120,120,binary,-0.006115555625661045,0.006115555625661045,1136313
ES_pct_8,ES,8,False,ES_fwd_up_120,120,binary,-0.006113984364183212,0.006113984364183212,1136313
SPX_pct_5,SPX,5,False,ES_fwd_up_180,180,binary,-0.006109338408568083,0.006109338408568083,1126737
SPY_pct_90_per_ESvol,SPY,90,True,ES_fwd_ret_360,360,signed,-0.006096688008528862,0.006096688008528862,1078051
SPY_pct_240_per_ESvol,SPY,240,True,ES_fwd_ret_180,180,signed,-0.00608221293436441,0.00608221293436441,1085780
SPY_minus_SPX_pct_30,SPY_minus_SPX,30,False,ES_fwd_up_12,12,binary,-0.006081323965536372,0.006081323965536372,1098319
ES_pct_1,ES,1,False,ES_fwd_ret_12,12,signed,-0.006067281231257441,0.006067281231257441,1212125
SPY_minus_SPX_pct_60,SPY_minus_SPX,60,False,ES_fwd_up_12,12,binary,-0.006058250348567228,0.006058250348567228,1090858
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_up_12,12,binary,-0.006050611645902474,0.006050611645902474,1075994
SPY_pct_240_per_ESvol,SPY,240,True,ES_fwd_ret_120,120,signed,-0.006047374502718538,0.006047374502718538,1101317
SPX_pct_120_per_ESvol,SPX,120,True,ES_fwd_ret_240,240,signed,-0.006046710885991648,0.006046710885991648,1101329
ES_pct_12,ES,12,False,ES_fwd_up_120,120,binary,-0.006042681357987278,0.006042681357987278,1135298
SPY_pct_5,SPY,5,False,ES_fwd_ret_12,12,signed,-0.006038218722101603,0.006038218722101603,1211073
SPY_minus_SPX_pct_60,SPY_minus_SPX,60,False,ES_fwd_ret_120,120,signed,-0.006018715212016301,0.006018715212016301,1168204
ES_minus_SPX_pct_90,ES_minus_SPX,90,False,ES_fwd_up_12,12,binary,-0.006008871769220638,0.006008871769220638,1083426
SPY_pct_1,SPY,1,False,ES_fwd_ret_12,12,signed,-0.006003492383479248,0.006003492383479248,1212125
ES_pct_90_per_ESvol,ES,90,True,ES_fwd_ret_360,360,signed,-0.0059944148240018815,0.0059944148240018815,1078051
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_up_180,180,binary,0.005984575917370937,0.005984575917370937,1033579
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_ret_180,180,signed,-0.005984536933214012,0.005984536933214012,1101319
SPY_pct_12,SPY,12,False,ES_fwd_up_120,120,binary,-0.00598328971403826,0.00598328971403826,1135298
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_ret_360,360,signed,0.005980140038596068,0.005980140038596068,1023662
ES_pct_30,ES,30,False,ES_fwd_up_120,120,binary,-0.005977390744595149,0.005977390744595149,1130701
ES_pct_240_per_ESvol,ES,240,True,ES_fwd_ret_120,120,signed,-0.005953846472194681,0.005953846472194681,1101317
ES_pct_240_per_ESvol,ES,240,True,ES_fwd_ret_180,180,signed,-0.005947051000273946,0.005947051000273946,1085780
SPY_pct_30,SPY,30,False,ES_fwd_up_120,120,binary,-0.005925388734772147,0.005925388734772147,1130701
ES_pct_5,ES,5,False,ES_fwd_ret_180,180,signed,-0.005914323448920972,0.005914323448920972,1166889
SPY_pct_5,SPY,5,False,ES_fwd_ret_180,180,signed,-0.005907807467427355,0.005907807467427355,1166889
SPY_pct_5,SPY,5,False,ES_fwd_up_180,180,binary,-0.005891950055361338,0.005891950055361338,1126737
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_ret_240,240,signed,0.0058822972980144455,0.0058822972980144455,1039170
ES_minus_SPX_pct_180,ES_minus_SPX,180,False,ES_fwd_ret_60,60,signed,-0.005861847847793455,0.005861847847793455,1152424
SPX_pct_120,SPX,120,False,ES_fwd_ret_12,12,signed,-0.005837302919777916,0.005837302919777916,1180828
SPX_pct_300_per_ESvol,SPX,300,True,ES_fwd_ret_120,120,signed,-0.005830313094039295,0.005830313094039295,1085777
SPY_minus_SPX_pct_240,SPY_minus_SPX,240,False,ES_fwd_ret_12,12,signed,-0.005826294304367654,0.005826294304367654,1149268
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_up_120,120,binary,-0.005822948598778848,0.005822948598778848,1107713
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_up_240,240,binary,0.005811601205698308,0.005811601205698308,1036618
ES_pct_5,ES,5,False,ES_fwd_up_180,180,binary,-0.005805340531186682,0.005805340531186682,1126737
SPX_pct_5,SPX,5,False,ES_fwd_ret_180,180,signed,-0.005796162782147034,0.005796162782147034,1166889
ES_pct_2,ES,2,False,ES_fwd_ret_12,12,signed,-0.0057952411960978355,0.0057952411960978355,1211862
ES_pct_8,ES,8,False,ES_fwd_ret_120,120,signed,-0.005783723411988916,0.005783723411988916,1181880
SPY_pct_120_per_ESvol,SPY,120,True,ES_fwd_ret_240,240,signed,-0.005781202501896209,0.005781202501896209,1101329
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_ret_60,60,signed,-0.005772831988808925,0.005772831988808925,1176094
SPY_pct_8,SPY,8,False,ES_fwd_ret_120,120,signed,-0.0057428095583923295,0.0057428095583923295,1181880
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_ret_360,360,signed,0.005739644924018795,0.005739644924018795,1039202
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_12,12,binary,-0.0057290383077242685,0.0057290383077242685,1075994
SPX_pct_240,SPX,240,False,ES_fwd_up_60,60,binary,0.005713848795724221,0.005713848795724221,1082175
SPX_pct_3,SPX,3,False,ES_fwd_up_60,60,binary,-0.005712602016547304,0.005712602016547304,1142518
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_ret_180,180,signed,0.005709492059482603,0.005709492059482603,1054700
SPY_minus_SPX_pct_120,SPY_minus_SPX,120,False,ES_fwd_up_180,180,binary,-0.005705849242826765,0.005705849242826765,1097246
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_up_180,180,binary,0.005696779305844767,0.005696779305844767,1033579
SPX_pct_8,SPX,8,False,ES_fwd_up_120,120,binary,-0.0056845812358012485,0.0056845812358012485,1136313
ES_minus_SPX_pct_360_per_ESvol,ES_minus_SPX,360,True,ES_fwd_up_60,60,binary,0.005667413787800751,0.005667413787800751,1049541
SPX_pct_5,SPX,5,False,ES_fwd_ret_12,12,signed,-0.005652294140401479,0.005652294140401479,1211073
SPY_pct_240,SPY,240,False,ES_fwd_up_60,60,binary,0.005629109643641333,0.005629109643641333,1082175
ES_pct_240,ES,240,False,ES_fwd_up_60,60,binary,0.005616679963429483,0.005616679963429483,1082175
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_ret_180,180,signed,0.005603313294054628,0.005603313294054628,1070240
ES_pct_120_per_ESvol,ES,120,True,ES_fwd_ret_240,240,signed,-0.005599217727874119,0.005599217727874119,1101329
SPY_minus_SPX_pct_90,SPY_minus_SPX,90,False,ES_fwd_up_12,12,binary,-0.005593892688785793,0.005593892688785793,1083426
SPY_pct_300_per_ESvol,SPY,300,True,ES_fwd_ret_120,120,signed,-0.005590285825481342,0.005590285825481342,1085777
ES_minus_SPX_pct_300_per_ESvol,ES_minus_SPX,300,True,ES_fwd_up_180,180,binary,0.005574610689771971,0.005574610689771971,1048944
ES_pct_12,ES,12,False,ES_fwd_up_360,360,binary,-0.005573569406489489,0.005573569406489489,1085287
SPX_pct_180_per_ESvol,SPX,180,True,ES_fwd_ret_120,120,signed,-0.005570839600493925,0.005570839600493925,1116856
SPY_pct_12,SPY,12,False,ES_fwd_up_360,360,binary,-0.005564022472844568,0.005564022472844568,1085287
ES_pct_3,ES,3,False,ES_fwd_up_60,60,binary,-0.005560129284977045,0.005560129284977045,1142518
SPY_pct_2,SPY,2,False,ES_fwd_ret_12,12,signed,-0.005553472660808508,0.005553472660808508,1211862
SPX_pct_1,SPX,1,False,ES_fwd_ret_12,12,signed,-0.005551216120242553,0.005551216120242553,1212125
SPX_pct_30,SPX,30,False,ES_fwd_up_120,120,binary,-0.0055464696632663785,0.0055464696632663785,1130701
SPY_pct_3,SPY,3,False,ES_fwd_up_60,60,binary,-0.005515482256302204,0.005515482256302204,1142518
SPY_minus_SPX_pct_300,SPY_minus_SPX,300,False,ES_fwd_ret_60,60,signed,0.005511364899131705,0.005511364899131705,1120864
SPX_pct_120,SPX,120,False,ES_fwd_ret_360,360,signed,0.005501110212942709,0.005501110212942709,1089304
ES_minus_SPX_pct_120,ES_minus_SPX,120,False,ES_fwd_ret_180,180,signed,-0.00549903968189688,0.00549903968189688,1136644
SPX_pct_12,SPX,12,False,ES_fwd_up_360,360,binary,-0.005494332291907474,0.005494332291907474,1085287
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_ret_360,360,signed,0.005485585001015715,0.005485585001015715,1054741
SPY_minus_SPX_pct_360_per_ESvol,SPY_minus_SPX,360,True,ES_fwd_ret_180,180,signed,0.005485549102397537,0.005485549102397537,1054700
ES_pct_120,ES,120,False,ES_fwd_ret_360,360,signed,0.005479384092375715,0.005479384092375715,1089304
SPX_pct_12,SPX,12,False,ES_fwd_up_120,120,binary,-0.0054759637593217725,0.0054759637593217725,1135298
ES_pct_300_per_ESvol,ES,300,True,ES_fwd_ret_120,120,signed,-0.005470841505464173,0.005470841505464173,1085777
SPY_pct_180_per_ESvol,SPY,180,True,ES_fwd_ret_120,120,signed,-0.005464273250699455,0.005464273250699455,1116856
SPX_pct_8,SPX,8,False,ES_fwd_ret_120,120,signed,-0.005461448284390805,0.005461448284390805,1181880
SPX_pct_3,SPX,3,False,ES_fwd_ret_60,60,signed,-0.005451342482315879,0.005451342482315879,1198975
ES_pct_20,ES,20,False,ES_fwd_up_120,120,binary,-0.005448330225025773,0.005448330225025773,1133255
SPX_pct_45_per_ESvol,SPX,45,True,ES_fwd_ret_360,360,signed,-0.005439070975574362,0.005439070975574362,1089706
ES_minus_SPX_pct_300,ES_minus_SPX,300,False,ES_fwd_up_60,60,binary,0.005420006406763725,0.005420006406763725,1066925
SPY_pct_20,SPY,20,False,ES_fwd_up_120,120,binary,-0.005411729021148209,0.005411729021148209,1133255
SPY_pct_120,SPY,120,False,ES_fwd_ret_360,360,signed,0.005404881414160301,0.005404881414160301,1089304
SPX_pct_60_per_ESvol,SPX,60,True,ES_fwd_ret_360,360,signed,-0.005401851768531717,0.005401851768531717,1085821
SPY_pct_45_per_ESvol,SPY,45,True,ES_fwd_ret_360,360,signed,-0.005392589957000362,0.005392589957000362,1089706
ES_minus_SPX_pct_180_per_ESvol,ES_minus_SPX,180,True,ES_fwd_up_360,360,binary,0.005348168667303797,0.005348168667303797,1039928
ES_minus_SPX_pct_240_per_ESvol,ES_minus_SPX,240,True,ES_fwd_up_240,240,binary,0.005347436158032146,0.005347436158032146,1051983
ES_pct_8_per_ESvol,ES,8,True,ES_fwd_up_12,12,binary,-0.005343316179559636,0.005343316179559636,1101869
SPY_pct_60_per_ESvol,SPY,60,True,ES_fwd_ret_360,360,signed,-0.0053404332862960185,0.0053404332862960185,1085821
ES_pct_20,ES,20,False,ES_fwd_up_360,360,binary,-0.0053398635576397055,0.0053398635576397055,1083232
ES_pct_180_per_ESvol,ES,180,True,ES_fwd_ret_120,120,signed,-0.005337528629830787,0.005337528629830787,1116856
SPY_minus_SPX_pct_60,SPY_minus_SPX,60,False,ES_fwd_ret_240,240,signed,-0.005336722988177504,0.005336722988177504,1136644
SPY_minus_SPX_pct_300_per_ESvol,SPY_minus_SPX,300,True,ES_fwd_ret_180,180,signed,0.0053351693500708775,0.0053351693500708775,1070240
